Violation_ID,Violation_Type,Fine_Amount,Location,Date,Time,Vehicle_Type,Vehicle_Color,Vehicle_Model_Year,Registration_State,Driver_Age,Driver_Gender,License_Type,Penalty_Points,Weather_Condition,Road_Condition,Officer_ID,Issuing_Agency,License_Validity,Number_of_Passengers,Helmet_Worn,Seatbelt_Worn,Traffic_Light_Status,Speed_Limit,Recorded_Speed,Alcohol_Level,Breathalyzer_Result,Towed,Fine_Paid,Payment_Method,Court_Appearance_Required,Previous_Violations,Comments
VLT103411,No Helmet,942,Maharashtra,2032-05-04,08:56,Car,Yellow,1997,Gujarat,28,Female,Commercial,1,Cloudy,Wet,OFF4237,Traffic Police,Suspended,3,No,No,Yellow,40,117,0.36,Positive,Yes,No,Online,Yes,5,First Violation
VLT103412,Driving Without License,3471,Gujarat,2032-05-05,20:47,Auto Rickshaw,Black,2009,West Bengal,74,Female,Two-Wheeler,4,Cloudy,Wet,OFF7428,Traffic Police,Suspended,1,N/A,Yes,Green,40,31,0.44,Positive,No,Yes,Cash,Yes,0,
VLT103413,Driving Without License,4944,Uttar Pradesh,2032-05-06,03:51,Car,Yellow,1997,Uttar Pradesh,40,Other,Commercial,7,Cloudy,Under Construction,OFF3940,Local Police,Suspended,4,N/A,No,Red,40,49,0.27,Not Conducted,No,No,Not Paid,No,1,First Violation
VLT103414,Wrong Parking,1132,West Bengal,2032-05-07,00:25,Auto Rickshaw,Black,2002,Maharashtra,51,Male,Heavy Vehicle,3,Clear,Potholes,OFF5086,RTO,Valid,3,Yes,N/A,Green,80,60,0.24,Negative,Yes,No,Online,No,1,First Violation
VLT103415,No Helmet,4891,Uttar Pradesh,2032-05-08,07:37,Truck,Blue,1998,Maharashtra,60,Female,Four-Wheeler,2,Clear,Dry,OFF3032,Highway Patrol,Valid,4,No,N/A,Yellow,60,66,0.11,Positive,No,Yes,Not Paid,No,3,Fine Paid On Spot
VLT103416,Driving Without License,2750,Punjab,2032-05-09,04:41,Truck,Silver,2023,Gujarat,56,Female,Heavy Vehicle,2,Dust Storm,Dry,OFF3805,Local Police,Expired,3,Yes,N/A,Green,50,94,0.29,Negative,Yes,Yes,Cash,Yes,3,First Violation
VLT103417,Drunk Driving,3404,Maharashtra,2032-05-10,02:16,Truck,Green,1998,Punjab,48,Other,Heavy Vehicle,1,Foggy,Wet,OFF1613,Highway Patrol,Valid,2,No,No,Red,80,87,0.47,Positive,Yes,No,Online,Yes,0,Fine Paid On Spot
VLT103418,Signal Jumping,3736,Uttar Pradesh,2032-05-11,15:11,Scooter,Grey,1998,Punjab,58,Female,Two-Wheeler,3,Dust Storm,Under Construction,OFF8645,Traffic Police,Valid,4,Yes,No,Green,100,23,0.22,Negative,No,No,Cash,No,2,
VLT103419,No Helmet,439,West Bengal,2032-05-12,19:35,Scooter,Yellow,2023,Tamil Nadu,74,Male,Two-Wheeler,7,Clear,Slippery,OFF5786,Local Police,Suspended,2,N/A,Yes,Red,60,91,0.13,Not Conducted,Yes,Yes,Card,Yes,5,
VLT103420,Using Mobile Phone,1418,Punjab,2032-05-13,07:22,Scooter,White,2003,Karnataka,60,Female,Heavy Vehicle,4,Cloudy,Wet,OFF8724,Highway Patrol,Suspended,1,N/A,N/A,Green,40,84,0.01,Positive,Yes,No,Cash,No,1,
VLT103421,Signal Jumping,383,West Bengal,2032-05-14,00:23,Bike,White,2010,Karnataka,36,Other,Heavy Vehicle,5,Cloudy,Potholes,OFF3838,Local Police,Valid,2,N/A,No,Red,40,117,0.11,Not Conducted,Yes,Yes,Not Paid,No,5,
VLT103422,Using Mobile Phone,1730,Gujarat,2032-05-15,03:31,Bike,Green,2022,Punjab,20,Other,Two-Wheeler,1,Foggy,Wet,OFF8594,Highway Patrol,Suspended,3,No,N/A,Red,30,29,0.37,Positive,No,No,Card,Yes,0,Repeat Offender
VLT103423,No Helmet,2566,Karnataka,2032-05-16,22:24,Bus,Red,2003,Delhi,25,Other,Four-Wheeler,3,Clear,Wet,OFF1865,Local Police,Expired,5,N/A,No,Red,40,80,0.43,Not Conducted,Yes,Yes,Cash,Yes,2,Repeat Offender
VLT103424,Driving Without License,1029,Uttar Pradesh,2032-05-17,19:17,Auto Rickshaw,Green,2006,Punjab,69,Female,Two-Wheeler,9,Foggy,Under Construction,OFF3560,Traffic Police,Suspended,2,No,N/A,Green,50,73,0.15,Negative,No,No,Cash,Yes,2,
VLT103425,Drunk Driving,938,Karnataka,2032-05-18,04:36,Bike,Blue,2001,Gujarat,56,Female,Commercial,3,Rainy,Potholes,OFF3348,Local Police,Suspended,2,N/A,Yes,Red,40,58,0.05,Negative,No,Yes,Card,Yes,3,First Violation
VLT103426,Using Mobile Phone,2021,Uttar Pradesh,2032-05-19,21:26,Car,Blue,2001,Punjab,57,Male,Four-Wheeler,10,Cloudy,Wet,OFF6067,RTO,Expired,1,Yes,N/A,Yellow,80,115,0.47,Not Conducted,No,No,Not Paid,No,0,First Violation
VLT103427,Drunk Driving,1893,Maharashtra,2032-05-20,01:25,Bus,Silver,2022,Uttar Pradesh,64,Other,Four-Wheeler,8,Foggy,Dry,OFF3289,RTO,Suspended,2,N/A,No,Red,100,109,0.42,Negative,No,Yes,Card,Yes,1,Repeat Offender
VLT103428,Driving Without License,1310,Maharashtra,2032-05-21,12:05,Bike,Green,2007,Tamil Nadu,61,Male,Two-Wheeler,0,Dust Storm,Under Construction,OFF1409,Local Police,Expired,3,No,Yes,Yellow,60,53,0.33,Positive,No,Yes,Card,No,5,First Violation
VLT103429,Wrong Parking,1070,Karnataka,2032-05-22,08:33,Auto Rickshaw,Silver,2006,Punjab,58,Male,Two-Wheeler,9,Clear,Slippery,OFF5208,Traffic Police,Suspended,1,No,Yes,Yellow,50,63,0.44,Negative,No,No,Not Paid,No,2,
VLT103430,Overloading,3828,West Bengal,2032-05-23,06:23,Auto Rickshaw,Black,2000,Karnataka,52,Male,Two-Wheeler,1,Dust Storm,Dry,OFF3646,Local Police,Valid,1,No,No,Red,60,83,0.17,Negative,No,No,Online,No,0,Fine Paid On Spot
VLT103431,No Seatbelt,815,Karnataka,2032-05-24,17:29,Bus,White,2021,West Bengal,18,Male,Commercial,0,Cloudy,Slippery,OFF3197,Highway Patrol,Valid,4,No,Yes,Red,50,55,0.04,Positive,No,Yes,Card,No,2,First Violation
VLT103432,Wrong Parking,2587,Gujarat,2032-05-25,02:27,Bus,Black,2009,Punjab,27,Other,Learner,2,Cloudy,Wet,OFF5453,Local Police,Expired,3,Yes,N/A,Red,50,80,0.39,Negative,No,Yes,Cash,Yes,4,First Violation
VLT103433,Drunk Driving,3835,West Bengal,2032-05-26,07:24,Car,White,2015,Punjab,61,Female,Heavy Vehicle,10,Dust Storm,Slippery,OFF7385,Highway Patrol,Expired,2,No,Yes,Yellow,80,69,0.22,Positive,Yes,No,Cash,No,1,Repeat Offender
VLT103434,Drunk Driving,1026,Punjab,2032-05-27,06:49,Car,Green,2013,Punjab,44,Male,Commercial,1,Rainy,Dry,OFF2587,RTO,Valid,5,No,Yes,Yellow,30,93,0.02,Negative,No,Yes,Card,No,5,Repeat Offender
VLT103435,Over-speeding,2528,Karnataka,2032-05-28,23:46,Auto Rickshaw,Green,2016,Uttar Pradesh,62,Other,Heavy Vehicle,3,Rainy,Slippery,OFF1986,Traffic Police,Suspended,2,No,Yes,Yellow,40,104,0.43,Negative,Yes,No,Online,Yes,3,
VLT103436,Signal Jumping,3283,Karnataka,2032-05-29,06:32,Bus,Green,2023,Maharashtra,28,Female,Two-Wheeler,8,Dust Storm,Slippery,OFF1987,Traffic Police,Valid,2,No,No,Yellow,80,86,0.42,Positive,Yes,No,Not Paid,No,1,First Violation
VLT103437,Signal Jumping,2598,Karnataka,2032-05-30,22:43,Auto Rickshaw,Grey,2015,Tamil Nadu,71,Other,Commercial,8,Foggy,Slippery,OFF6365,RTO,Suspended,2,N/A,No,Green,50,119,0.2,Negative,Yes,Yes,Not Paid,Yes,5,Fine Paid On Spot
VLT103438,Using Mobile Phone,1134,Tamil Nadu,2032-05-31,08:35,Bus,Black,2011,Karnataka,20,Other,Two-Wheeler,7,Cloudy,Under Construction,OFF2612,Traffic Police,Expired,3,Yes,N/A,Green,40,101,0.46,Negative,No,No,Cash,Yes,3,
VLT103439,Drunk Driving,2215,Punjab,2032-06-01,22:45,Bike,Green,2016,Tamil Nadu,61,Other,Two-Wheeler,7,Clear,Wet,OFF9751,Traffic Police,Valid,4,Yes,N/A,Yellow,50,79,0.14,Not Conducted,Yes,Yes,Cash,Yes,1,First Violation
VLT103440,No Helmet,2943,Punjab,2032-06-02,23:00,Truck,Yellow,2022,Punjab,39,Other,Learner,1,Dust Storm,Slippery,OFF8835,RTO,Expired,2,N/A,Yes,Green,30,32,0.44,Not Conducted,No,Yes,Card,Yes,0,
VLT103441,Signal Jumping,1096,Gujarat,2032-06-03,14:29,Truck,Grey,1997,West Bengal,32,Male,Two-Wheeler,0,Rainy,Wet,OFF1457,RTO,Expired,1,N/A,No,Yellow,60,92,0.16,Positive,No,Yes,Not Paid,Yes,4,Fine Paid On Spot
VLT103442,Wrong Parking,4795,Punjab,2032-06-04,15:07,Car,Red,2004,Tamil Nadu,59,Other,Two-Wheeler,8,Foggy,Wet,OFF5777,RTO,Valid,2,N/A,N/A,Red,30,38,0.1,Negative,Yes,Yes,Online,No,1,Repeat Offender
VLT103443,Driving Without License,3697,Uttar Pradesh,2032-06-05,03:39,Scooter,Silver,1998,West Bengal,57,Male,Two-Wheeler,8,Dust Storm,Under Construction,OFF2807,Traffic Police,Suspended,5,N/A,Yes,Green,30,44,0.48,Negative,Yes,Yes,Not Paid,Yes,5,
VLT103444,Drunk Driving,2565,Delhi,2032-06-06,03:27,Truck,White,1995,West Bengal,53,Male,Four-Wheeler,3,Dust Storm,Slippery,OFF2130,Traffic Police,Valid,1,N/A,Yes,Red,60,27,0.37,Positive,Yes,No,Online,Yes,5,Fine Paid On Spot
VLT103445,Using Mobile Phone,141,Tamil Nadu,2032-06-07,16:50,Truck,Green,2015,Maharashtra,73,Male,Commercial,2,Rainy,Dry,OFF3165,RTO,Expired,2,Yes,N/A,Red,30,37,0.3,Not Conducted,Yes,Yes,Not Paid,Yes,2,First Violation
VLT103446,Driving Without License,3794,Punjab,2032-06-08,08:28,Bus,Green,2011,Maharashtra,20,Male,Four-Wheeler,8,Foggy,Potholes,OFF4517,Traffic Police,Suspended,1,Yes,No,Green,100,28,0.21,Negative,No,No,Cash,No,4,
VLT103447,Overloading,591,Tamil Nadu,2032-06-09,05:46,Auto Rickshaw,Blue,2019,Tamil Nadu,32,Male,Learner,9,Cloudy,Wet,OFF8065,Highway Patrol,Valid,2,Yes,Yes,Green,30,63,0.09,Negative,No,Yes,Cash,Yes,3,
VLT103448,Drunk Driving,2874,West Bengal,2032-06-10,20:46,Truck,Silver,2005,West Bengal,37,Other,Four-Wheeler,1,Rainy,Potholes,OFF8286,RTO,Expired,3,N/A,Yes,Yellow,100,35,0.33,Not Conducted,No,Yes,Card,No,0,
VLT103449,Drunk Driving,2807,West Bengal,2032-06-11,08:54,Car,Green,1996,Punjab,20,Female,Learner,3,Rainy,Slippery,OFF8827,Traffic Police,Valid,2,Yes,Yes,Red,30,91,0.11,Negative,Yes,Yes,Card,Yes,3,
VLT103450,No Helmet,2105,Uttar Pradesh,2032-06-12,08:46,Bus,White,1996,Uttar Pradesh,59,Male,Four-Wheeler,0,Cloudy,Potholes,OFF9696,RTO,Expired,3,N/A,Yes,Green,100,111,0.05,Negative,No,Yes,Online,Yes,0,First Violation
VLT103451,Drunk Driving,1249,Punjab,2032-06-13,18:58,Bike,Yellow,2023,Karnataka,55,Female,Learner,8,Foggy,Potholes,OFF6259,Highway Patrol,Suspended,5,No,N/A,Green,30,26,0.18,Positive,No,No,Online,No,5,
VLT103452,No Seatbelt,3898,Gujarat,2032-06-14,15:19,Scooter,Grey,1998,Maharashtra,52,Other,Learner,9,Clear,Under Construction,OFF8725,Highway Patrol,Suspended,2,Yes,N/A,Green,40,29,0.15,Not Conducted,Yes,No,Online,Yes,0,
VLT103453,Signal Jumping,1606,Tamil Nadu,2032-06-15,14:08,Truck,Green,2001,Gujarat,23,Other,Commercial,2,Dust Storm,Slippery,OFF6455,Traffic Police,Suspended,4,N/A,N/A,Green,40,100,0.17,Positive,No,No,Cash,Yes,4,Repeat Offender
VLT103454,Using Mobile Phone,3079,Tamil Nadu,2032-06-16,08:46,Car,Grey,2011,Delhi,68,Male,Learner,3,Clear,Under Construction,OFF6951,Local Police,Suspended,1,No,Yes,Green,50,27,0.38,Negative,No,No,Cash,Yes,2,Repeat Offender
VLT103455,No Helmet,972,Tamil Nadu,2032-06-17,11:53,Auto Rickshaw,Blue,1998,Delhi,26,Other,Heavy Vehicle,10,Clear,Dry,OFF9905,Highway Patrol,Valid,4,N/A,Yes,Green,50,108,0.15,Not Conducted,Yes,Yes,Online,No,5,
VLT103456,No Helmet,1132,Gujarat,2032-06-18,12:53,Truck,Black,2016,Tamil Nadu,68,Female,Heavy Vehicle,0,Clear,Dry,OFF6548,Local Police,Valid,4,No,No,Red,30,23,0.44,Negative,No,No,Not Paid,Yes,4,Fine Paid On Spot
VLT103457,Drunk Driving,3529,West Bengal,2032-06-19,13:12,Car,Silver,1999,Uttar Pradesh,31,Other,Four-Wheeler,10,Dust Storm,Under Construction,OFF8827,Highway Patrol,Valid,1,N/A,Yes,Green,50,34,0.17,Positive,No,No,Not Paid,Yes,2,First Violation
VLT103458,Wrong Parking,2836,Uttar Pradesh,2032-06-20,11:22,Auto Rickshaw,Silver,2015,Gujarat,64,Female,Two-Wheeler,5,Rainy,Wet,OFF4503,Traffic Police,Suspended,1,Yes,N/A,Green,40,34,0.28,Not Conducted,No,No,Not Paid,Yes,3,First Violation
VLT103459,Signal Jumping,398,Gujarat,2032-06-21,20:10,Car,White,1999,West Bengal,24,Male,Two-Wheeler,8,Foggy,Slippery,OFF4297,Traffic Police,Valid,2,No,Yes,Red,40,117,0.46,Not Conducted,Yes,Yes,Not Paid,Yes,1,
VLT103460,Over-speeding,2200,West Bengal,2032-06-22,16:57,Auto Rickshaw,Silver,2007,Karnataka,58,Male,Four-Wheeler,3,Dust Storm,Under Construction,OFF7588,Local Police,Suspended,5,N/A,Yes,Green,60,41,0.01,Positive,No,Yes,Cash,Yes,0,
VLT103461,Over-speeding,3924,Uttar Pradesh,2032-06-23,08:44,Auto Rickshaw,White,2006,Maharashtra,21,Female,Four-Wheeler,1,Dust Storm,Slippery,OFF2836,Traffic Police,Suspended,5,N/A,Yes,Yellow,100,79,0.21,Negative,Yes,No,Cash,Yes,5,Repeat Offender
VLT103462,Wrong Parking,2391,Tamil Nadu,2032-06-24,07:32,Truck,Red,2000,Tamil Nadu,23,Other,Heavy Vehicle,6,Cloudy,Under Construction,OFF9004,Traffic Police,Expired,3,No,N/A,Red,30,84,0.46,Positive,Yes,Yes,Online,No,2,Fine Paid On Spot
VLT103463,Driving Without License,1793,West Bengal,2032-06-25,15:15,Scooter,Black,2020,Uttar Pradesh,69,Other,Learner,3,Dust Storm,Potholes,OFF9962,Traffic Police,Suspended,1,Yes,N/A,Yellow,50,105,0.49,Positive,No,No,Online,No,2,First Violation
VLT103464,Signal Jumping,3734,West Bengal,2032-06-26,06:42,Car,White,2008,Delhi,71,Other,Heavy Vehicle,7,Foggy,Under Construction,OFF1291,Local Police,Suspended,3,N/A,No,Green,80,36,0.08,Positive,No,No,Online,Yes,2,Repeat Offender
VLT103465,Driving Without License,406,Uttar Pradesh,2032-06-27,16:30,Car,Yellow,1995,Delhi,75,Male,Two-Wheeler,0,Foggy,Dry,OFF7689,RTO,Expired,5,No,Yes,Yellow,60,59,0.19,Positive,No,Yes,Cash,No,5,
VLT103466,No Helmet,4408,Uttar Pradesh,2032-06-28,08:30,Truck,Green,2021,Delhi,34,Other,Learner,1,Rainy,Under Construction,OFF3304,Traffic Police,Valid,1,Yes,N/A,Red,50,23,0.16,Not Conducted,Yes,No,Online,Yes,5,Repeat Offender
VLT103467,Over-speeding,1906,Delhi,2032-06-29,15:39,Bike,Black,2020,Karnataka,42,Female,Learner,8,Rainy,Dry,OFF5484,RTO,Expired,2,N/A,N/A,Green,50,113,0.08,Positive,Yes,Yes,Card,No,0,First Violation
VLT103468,Overloading,529,Delhi,2032-06-30,11:28,Auto Rickshaw,Black,1995,West Bengal,67,Female,Heavy Vehicle,7,Cloudy,Dry,OFF2747,Highway Patrol,Suspended,2,No,No,Red,100,38,0.34,Negative,Yes,Yes,Card,Yes,1,Fine Paid On Spot
VLT103469,No Helmet,3780,Uttar Pradesh,2032-07-01,21:23,Bike,Blue,2007,Tamil Nadu,69,Female,Two-Wheeler,5,Clear,Dry,OFF8949,Highway Patrol,Valid,3,No,No,Green,100,112,0.06,Not Conducted,No,No,Not Paid,No,3,
VLT103470,Overloading,2868,West Bengal,2032-07-02,10:53,Bike,White,2020,Delhi,22,Female,Learner,1,Rainy,Wet,OFF7806,Local Police,Suspended,2,Yes,N/A,Yellow,100,26,0.09,Negative,Yes,No,Card,Yes,3,Fine Paid On Spot
VLT103471,No Helmet,4785,Maharashtra,2032-07-03,14:35,Scooter,Silver,2009,West Bengal,61,Female,Four-Wheeler,9,Cloudy,Dry,OFF8611,Local Police,Expired,1,N/A,N/A,Yellow,30,111,0.07,Negative,No,Yes,Online,No,1,Fine Paid On Spot
VLT103472,Using Mobile Phone,1792,Tamil Nadu,2032-07-04,04:06,Scooter,Grey,2018,Tamil Nadu,44,Other,Commercial,4,Rainy,Potholes,OFF6384,Traffic Police,Suspended,3,Yes,Yes,Green,60,45,0.13,Positive,No,Yes,Online,No,1,Repeat Offender
VLT103473,Overloading,3742,Gujarat,2032-07-05,18:39,Bus,Grey,2016,Delhi,64,Female,Two-Wheeler,4,Clear,Slippery,OFF9703,Traffic Police,Suspended,2,N/A,No,Yellow,60,77,0.23,Negative,No,Yes,Not Paid,Yes,2,Repeat Offender
VLT103474,No Helmet,1723,Gujarat,2032-07-06,04:33,Scooter,Grey,2010,Tamil Nadu,63,Male,Learner,7,Rainy,Wet,OFF6731,Highway Patrol,Valid,1,Yes,N/A,Yellow,40,22,0.44,Positive,Yes,No,Card,No,4,First Violation
VLT103475,Signal Jumping,592,Maharashtra,2032-07-07,05:04,Auto Rickshaw,Blue,2001,Tamil Nadu,23,Female,Two-Wheeler,8,Rainy,Under Construction,OFF5731,RTO,Expired,2,N/A,No,Yellow,50,41,0.21,Positive,Yes,Yes,Not Paid,Yes,1,First Violation
VLT103476,No Seatbelt,4998,Delhi,2032-07-08,03:29,Scooter,Red,2010,Gujarat,54,Other,Commercial,1,Dust Storm,Dry,OFF9287,Traffic Police,Valid,3,Yes,No,Red,50,95,0.5,Not Conducted,No,Yes,Not Paid,Yes,2,Fine Paid On Spot
VLT103477,Drunk Driving,4706,Uttar Pradesh,2032-07-09,11:37,Bike,Yellow,2001,Karnataka,35,Other,Commercial,2,Rainy,Dry,OFF4082,Highway Patrol,Expired,5,Yes,N/A,Red,60,85,0.44,Not Conducted,Yes,Yes,Card,No,4,Repeat Offender
VLT103478,No Seatbelt,1891,Delhi,2032-07-10,20:02,Truck,Green,2013,Maharashtra,37,Female,Heavy Vehicle,9,Cloudy,Dry,OFF6204,Local Police,Expired,5,No,No,Red,30,28,0.27,Not Conducted,No,Yes,Card,No,5,First Violation
VLT103479,No Helmet,372,Uttar Pradesh,2032-07-11,13:01,Car,Grey,2018,Karnataka,23,Female,Four-Wheeler,10,Dust Storm,Wet,OFF1548,Traffic Police,Suspended,3,Yes,No,Red,30,57,0.01,Negative,Yes,No,Cash,No,0,Repeat Offender
VLT103480,Using Mobile Phone,4508,Gujarat,2032-07-12,16:52,Bus,Grey,2001,Punjab,62,Female,Heavy Vehicle,5,Rainy,Slippery,OFF9199,RTO,Suspended,4,N/A,N/A,Green,100,32,0.03,Not Conducted,Yes,No,Online,Yes,1,First Violation
VLT103481,No Seatbelt,2466,Maharashtra,2032-07-13,07:13,Bus,Red,2012,Punjab,42,Female,Four-Wheeler,0,Cloudy,Dry,OFF2670,Highway Patrol,Expired,3,Yes,Yes,Green,50,90,0.02,Negative,No,Yes,Card,No,1,First Violation
VLT103482,Drunk Driving,3489,Punjab,2032-07-14,03:51,Bus,Red,2012,Delhi,45,Female,Four-Wheeler,1,Foggy,Slippery,OFF7166,Traffic Police,Suspended,4,Yes,Yes,Yellow,30,47,0.17,Negative,Yes,No,Card,Yes,5,First Violation
VLT103483,Driving Without License,3435,Tamil Nadu,2032-07-15,16:04,Bus,Blue,2017,Punjab,65,Female,Two-Wheeler,10,Rainy,Dry,OFF7479,RTO,Valid,5,Yes,N/A,Red,40,22,0.32,Not Conducted,No,Yes,Cash,No,2,Fine Paid On Spot
VLT103484,No Seatbelt,2741,Gujarat,2032-07-16,17:46,Bike,Red,2000,Maharashtra,32,Male,Learner,1,Clear,Wet,OFF8853,Highway Patrol,Expired,2,No,N/A,Yellow,50,114,0.33,Positive,No,No,Online,No,5,First Violation
VLT103485,Over-speeding,4163,Karnataka,2032-07-17,08:50,Auto Rickshaw,Silver,1995,Punjab,34,Male,Commercial,1,Clear,Slippery,OFF6311,RTO,Expired,3,Yes,N/A,Yellow,100,50,0.17,Negative,No,No,Cash,Yes,5,First Violation
VLT103486,Wrong Parking,3536,Gujarat,2032-07-18,00:30,Truck,Grey,2022,Delhi,32,Other,Four-Wheeler,7,Dust Storm,Slippery,OFF6982,RTO,Valid,3,Yes,N/A,Yellow,60,110,0.29,Positive,No,Yes,Cash,Yes,3,Fine Paid On Spot
VLT103487,Overloading,2642,Tamil Nadu,2032-07-19,02:09,Bike,Yellow,2020,Delhi,35,Other,Two-Wheeler,5,Clear,Slippery,OFF6962,RTO,Expired,1,No,Yes,Green,30,118,0.11,Not Conducted,No,Yes,Not Paid,Yes,0,
VLT103488,Overloading,866,Maharashtra,2032-07-20,13:01,Bike,Blue,2022,Delhi,55,Other,Four-Wheeler,4,Foggy,Dry,OFF7522,RTO,Suspended,3,No,No,Red,80,87,0.06,Not Conducted,No,Yes,Not Paid,Yes,0,Fine Paid On Spot
VLT103489,Over-speeding,1172,Gujarat,2032-07-21,22:18,Auto Rickshaw,Black,2016,Delhi,53,Other,Commercial,8,Cloudy,Wet,OFF7582,Local Police,Suspended,3,No,N/A,Red,60,33,0.45,Positive,Yes,Yes,Card,No,4,Fine Paid On Spot
VLT103490,Driving Without License,1067,West Bengal,2032-07-22,06:59,Car,Grey,2012,Karnataka,70,Other,Learner,0,Foggy,Dry,OFF6877,Local Police,Expired,3,No,Yes,Green,40,43,0.23,Positive,Yes,No,Card,No,1,First Violation
VLT103491,Overloading,2224,Punjab,2032-07-23,11:57,Bike,Yellow,2012,West Bengal,66,Male,Heavy Vehicle,3,Cloudy,Wet,OFF5734,Traffic Police,Expired,3,Yes,N/A,Yellow,30,68,0.18,Not Conducted,No,Yes,Not Paid,No,2,First Violation
VLT103492,Over-speeding,1109,Maharashtra,2032-07-24,04:27,Truck,White,2022,Uttar Pradesh,33,Female,Commercial,6,Dust Storm,Under Construction,OFF2696,RTO,Suspended,4,Yes,N/A,Green,60,105,0.25,Negative,No,No,Card,Yes,1,Repeat Offender
VLT103493,Drunk Driving,4919,Maharashtra,2032-07-25,23:45,Bike,Blue,2004,Maharashtra,63,Male,Learner,10,Rainy,Dry,OFF4609,Traffic Police,Valid,1,N/A,N/A,Red,40,24,0.4,Positive,No,Yes,Online,Yes,3,Repeat Offender
VLT103494,Using Mobile Phone,4687,Tamil Nadu,2032-07-26,20:46,Bus,Grey,2016,Delhi,28,Male,Heavy Vehicle,5,Clear,Slippery,OFF9954,Local Police,Valid,1,No,N/A,Green,100,20,0.04,Not Conducted,Yes,Yes,Card,No,2,
VLT103495,No Helmet,940,Karnataka,2032-07-27,10:28,Bus,White,2005,Delhi,56,Male,Heavy Vehicle,6,Foggy,Slippery,OFF3441,Highway Patrol,Suspended,2,Yes,Yes,Green,80,31,0.01,Positive,Yes,No,Cash,No,2,First Violation
VLT103496,Using Mobile Phone,4215,Delhi,2032-07-28,05:24,Car,Black,2012,West Bengal,53,Female,Heavy Vehicle,2,Cloudy,Slippery,OFF1907,Highway Patrol,Expired,2,N/A,N/A,Red,80,61,0.33,Not Conducted,No,Yes,Online,No,4,First Violation
VLT103497,Driving Without License,1467,Maharashtra,2032-07-29,11:53,Bus,Yellow,2016,West Bengal,65,Other,Heavy Vehicle,8,Dust Storm,Potholes,OFF1585,Traffic Police,Expired,4,N/A,No,Red,80,106,0.4,Positive,Yes,Yes,Online,No,0,Repeat Offender
VLT103498,Overloading,232,Punjab,2032-07-30,12:53,Truck,White,2022,Uttar Pradesh,58,Male,Learner,10,Cloudy,Wet,OFF4681,Traffic Police,Valid,3,Yes,Yes,Yellow,100,22,0.45,Positive,No,No,Not Paid,No,1,Repeat Offender
VLT103499,Overloading,393,Delhi,2032-07-31,01:56,Bus,White,2019,Karnataka,31,Female,Learner,2,Cloudy,Slippery,OFF1217,RTO,Suspended,4,No,Yes,Green,60,109,0.41,Not Conducted,No,Yes,Card,No,0,
VLT103500,Signal Jumping,475,Karnataka,2032-08-01,07:32,Scooter,Green,2008,West Bengal,36,Female,Four-Wheeler,6,Cloudy,Potholes,OFF5641,RTO,Suspended,1,N/A,N/A,Yellow,40,95,0.24,Not Conducted,Yes,Yes,Not Paid,No,1,
VLT103501,Driving Without License,3684,Tamil Nadu,2032-08-02,02:43,Truck,Blue,2009,Tamil Nadu,31,Other,Learner,3,Clear,Under Construction,OFF5380,Highway Patrol,Valid,3,Yes,N/A,Yellow,50,35,0.27,Not Conducted,Yes,No,Online,Yes,5,Repeat Offender
VLT103502,No Helmet,705,Gujarat,2032-08-03,17:56,Bike,Red,2009,Tamil Nadu,70,Female,Learner,4,Dust Storm,Wet,OFF5216,Highway Patrol,Valid,5,No,N/A,Red,30,51,0.34,Not Conducted,No,Yes,Card,Yes,3,
VLT103503,Drunk Driving,3818,Gujarat,2032-08-04,22:24,Scooter,White,2010,Maharashtra,18,Male,Four-Wheeler,10,Foggy,Wet,OFF2151,Highway Patrol,Expired,2,Yes,No,Yellow,30,81,0.27,Not Conducted,Yes,No,Card,Yes,0,First Violation
VLT103504,Signal Jumping,1393,Uttar Pradesh,2032-08-05,08:36,Truck,Red,2020,Punjab,38,Female,Learner,5,Clear,Potholes,OFF4307,Local Police,Valid,5,No,N/A,Green,40,34,0.34,Negative,No,No,Not Paid,Yes,5,First Violation
VLT103505,Driving Without License,3867,Uttar Pradesh,2032-08-06,23:24,Car,White,2012,West Bengal,24,Female,Two-Wheeler,8,Clear,Under Construction,OFF3364,Highway Patrol,Suspended,3,N/A,N/A,Green,50,98,0.41,Negative,No,No,Not Paid,No,1,First Violation
VLT103506,Overloading,4676,West Bengal,2032-08-07,20:08,Bus,Yellow,2017,West Bengal,48,Female,Two-Wheeler,7,Cloudy,Dry,OFF5884,Highway Patrol,Suspended,5,No,N/A,Yellow,50,69,0.19,Not Conducted,No,No,Cash,No,4,
VLT103507,Driving Without License,2033,Delhi,2032-08-08,14:11,Bike,White,1999,Gujarat,51,Male,Two-Wheeler,4,Dust Storm,Slippery,OFF9228,Highway Patrol,Suspended,1,N/A,N/A,Red,80,38,0.45,Not Conducted,Yes,Yes,Cash,No,3,First Violation
VLT103508,Drunk Driving,506,West Bengal,2032-08-09,16:31,Bus,White,2010,Tamil Nadu,49,Other,Two-Wheeler,6,Cloudy,Dry,OFF6797,Highway Patrol,Suspended,1,Yes,Yes,Yellow,50,44,0.11,Negative,No,Yes,Not Paid,No,5,Repeat Offender
